transaction_id,customer_id,date,event_type,plan,mrr_amount,usage_score,support_tickets,country
ORD-0092-03,CUST-ECOMM-0092,2024-08-08,RENEWAL,Enterprise,899.0,86.5,1,Germany
ORD-0093-00,CUST-ECOMM-0093,2024-07-21,NEW_SIGNUP,Starter,49.0,68.1,1,Germany
ORD-0093-01,CUST-ECOMM-0093,2024-08-28,RENEWAL,Starter,199.0,40.6,2,UK
ORD-0093-02,CUST-ECOMM-0093,2024-09-29,RENEWAL,Professional,899.0,45.9,2,Germany
ORD-0093-03,CUST-ECOMM-0093,2024-11-06,RENEWAL,Starter,49.0,92.1,2,UK
ORD-0093-04,CUST-ECOMM-0093,2024-12-10,RENEWAL,Professional,899.0,51.8,2,Canada
ORD-0094-00,CUST-ECOMM-0094,2024-05-18,NEW_SIGNUP,Starter,899.0,71.1,1,USA
ORD-0095-00,CUST-ECOMM-0095,2024-01-12,NEW_SIGNUP,Professional,899.0,89.5,3,UK
ORD-0095-01,CUST-ECOMM-0095,2024-02-10,RENEWAL,Professional,199.0,81.7,1,USA
ORD-0095-02,CUST-ECOMM-0095,2024-03-14,RENEWAL,Professional,49.0,75.5,3,Germany
ORD-0095-03,CUST-ECOMM-0095,2024-04-22,RENEWAL,Enterprise,49.0,53.1,3,UK
ORD-0096-00,CUST-ECOMM-0096,2024-01-24,NEW_SIGNUP,Enterprise,899.0,54.6,2,USA
ORD-0096-01,CUST-ECOMM-0096,2024-03-01,RENEWAL,Enterprise,49.0,90.6,3,UK
ORD-0097-00,CUST-ECOMM-0097,2024-10-05,NEW_SIGNUP,Starter,199.0,90.0,0,UK
ORD-0097-01,CUST-ECOMM-0097,2024-11-09,RENEWAL,Professional,199.0,59.5,2,UK
ORD-0097-02,CUST-ECOMM-0097,2024-12-09,RENEWAL,Starter,199.0,42.1,3,Canada
ORD-0098-00,CUST-ECOMM-0098,2024-03-20,NEW_SIGNUP,Enterprise,899.0,69.6,0,Canada
ORD-0098-01,CUST-ECOMM-0098,2024-04-25,RENEWAL,Starter,899.0,77.0,1,USA
ORD-0098-02,CUST-ECOMM-0098,2024-05-31,RENEWAL,Starter,199.0,94.5,3,USA
ORD-0099-00,CUST-ECOMM-0099,2024-06-04,NEW_SIGNUP,Professional,899.0,48.9,1,UK
ORD-0099-01,CUST-ECOMM-0099,2024-07-15,RENEWAL,Professional,899.0,71.0,0,Germany
ORD-0099-02,CUST-ECOMM-0099,2024-08-14,RENEWAL,Professional,899.0,81.8,0,Canada
ORD-0099-03,CUST-ECOMM-0099,2024-09-25,RENEWAL,Enterprise,199.0,42.5,3,Germany
ORD-0099-04,CUST-ECOMM-0099,2024-10-29,RENEWAL,Professional,899.0,65.3,2,UK
ORD-0100-00,CUST-ECOMM-0100,2024-01-14,NEW_SIGNUP,Professional,199.0,82.5,3,Germany
ORD-0100-01,CUST-ECOMM-0100,2024-02-22,RENEWAL,Starter,199.0,65.1,2,USA
ORD-0100-02,CUST-ECOMM-0100,2024-03-23,RENEWAL,Enterprise,199.0,82.1,3,UK
ORD-0101-00,CUST-ECOMM-0101,2024-02-24,NEW_SIGNUP,Professional,899.0,59.4,0,USA
ORD-0101-01,CUST-ECOMM-0101,2024-03-30,RENEWAL,Enterprise,199.0,88.9,0,UK
ORD-0102-00,CUST-ECOMM-0102,2024-07-25,NEW_SIGNUP,Enterprise,899.0,57.5,2,Canada
ORD-0102-01,CUST-ECOMM-0102,2024-08-26,RENEWAL,Professional,899.0,66.5,2,USA
ORD-0102-02,CUST-ECOMM-0102,2024-10-05,RENEWAL,Enterprise,199.0,55.7,3,Germany
ORD-0102-03,CUST-ECOMM-0102,2024-11-10,RENEWAL,Professional,899.0,78.4,2,UK
ORD-0103-00,CUST-ECOMM-0103,2024-08-01,NEW_SIGNUP,Enterprise,899.0,59.2,2,USA
ORD-0103-01,CUST-ECOMM-0103,2024-09-06,RENEWAL,Starter,199.0,93.9,0,Canada
ORD-0103-02,CUST-ECOMM-0103,2024-10-13,RENEWAL,Enterprise,899.0,53.8,1,Canada
ORD-0103-03,CUST-ECOMM-0103,2024-11-17,RENEWAL,Enterprise,199.0,78.9,1,UK
ORD-0103-04,CUST-ECOMM-0103,2024-12-15,RENEWAL,Enterprise,199.0,90.3,2,USA
ORD-0104-00,CUST-ECOMM-0104,2024-02-26,NEW_SIGNUP,Enterprise,199.0,75.6,0,Germany
ORD-0104-01,CUST-ECOMM-0104,2024-04-02,RENEWAL,Starter,49.0,71.6,1,USA
ORD-0104-02,CUST-ECOMM-0104,2024-05-06,RENEWAL,Starter,199.0,51.0,1,USA
ORD-0104-03,CUST-ECOMM-0104,2024-06-05,RENEWAL,Starter,899.0,73.9,1,Canada
ORD-0104-04,CUST-ECOMM-0104,2024-07-16,RENEWAL,Enterprise,49.0,87.5,0,Germany
ORD-0105-00,CUST-ECOMM-0105,2024-01-12,NEW_SIGNUP,Enterprise,199.0,41.7,0,Canada
ORD-0105-01,CUST-ECOMM-0105,2024-02-20,RENEWAL,Enterprise,199.0,88.7,1,Germany
ORD-0105-02,CUST-ECOMM-0105,2024-03-26,RENEWAL,Professional,899.0,62.7,2,Germany
ORD-0106-00,CUST-ECOMM-0106,2024-09-27,NEW_SIGNUP,Enterprise,199.0,86.3,3,UK
ORD-0106-01,CUST-ECOMM-0106,2024-10-31,RENEWAL,Professional,49.0,80.3,2,USA
ORD-0107-00,CUST-ECOMM-0107,2024-10-27,NEW_SIGNUP,Starter,199.0,93.8,1,UK
ORD-0107-01,CUST-ECOMM-0107,2024-11-30,RENEWAL,Enterprise,899.0,72.9,1,Germany
ORD-0107-02,CUST-ECOMM-0107,2025-01-09,RENEWAL,Professional,49.0,45.6,3,Canada
ORD-0108-00,CUST-ECOMM-0108,2024-07-15,NEW_SIGNUP,Enterprise,199.0,82.0,1,Canada
ORD-0108-01,CUST-ECOMM-0108,2024-08-24,RENEWAL,Enterprise,199.0,69.4,0,Germany
ORD-0108-02,CUST-ECOMM-0108,2024-09-27,RENEWAL,Enterprise,199.0,67.9,0,Canada
ORD-0108-03,CUST-ECOMM-0108,2024-10-29,RENEWAL,Enterprise,49.0,66.6,3,Germany
ORD-0109-00,CUST-ECOMM-0109,2024-01-26,NEW_SIGNUP,Enterprise,199.0,66.5,0,Germany
ORD-0109-01,CUST-ECOMM-0109,2024-03-02,RENEWAL,Professional,49.0,80.4,1,Germany
ORD-0109-02,CUST-ECOMM-0109,2024-04-07,RENEWAL,Enterprise,899.0,86.7,2,Germany
ORD-0109-03,CUST-ECOMM-0109,2024-05-08,RENEWAL,Professional,199.0,68.1,0,UK
ORD-0110-00,CUST-ECOMM-0110,2024-09-01,NEW_SIGNUP,Enterprise,49.0,54.5,1,Canada
ORD-0110-01,CUST-ECOMM-0110,2024-10-08,RENEWAL,Enterprise,199.0,78.4,1,UK
ORD-0110-02,CUST-ECOMM-0110,2024-11-09,RENEWAL,Professional,49.0,72.9,2,UK
ORD-0110-03,CUST-ECOMM-0110,2024-12-15,RENEWAL,Starter,199.0,73.1,0,Canada
ORD-0110-04,CUST-ECOMM-0110,2025-01-20,RENEWAL,Starter,199.0,58.6,0,Germany
ORD-0111-00,CUST-ECOMM-0111,2024-10-15,NEW_SIGNUP,Starter,49.0,65.0,2,Canada
ORD-0111-01,CUST-ECOMM-0111,2024-11-14,RENEWAL,Starter,49.0,51.3,2,USA
ORD-0112-00,CUST-ECOMM-0112,2024-04-26,NEW_SIGNUP,Enterprise,199.0,90.5,1,Germany
ORD-0112-01,CUST-ECOMM-0112,2024-06-06,RENEWAL,Professional,49.0,62.8,3,Germany
ORD-0113-00,CUST-ECOMM-0113,2024-07-25,NEW_SIGNUP,Starter,49.0,63.6,0,Canada
ORD-0113-01,CUST-ECOMM-0113,2024-08-29,RENEWAL,Enterprise,49.0,53.3,0,Germany
ORD-0113-02,CUST-ECOMM-0113,2024-10-11,RENEWAL,Starter,199.0,43.0,0,Canada
ORD-0114-00,CUST-ECOMM-0114,2024-04-10,NEW_SIGNUP,Starter,199.0,57.2,1,Germany
ORD-0114-01,CUST-ECOMM-0114,2024-05-13,RENEWAL,Professional,199.0,75.8,1,Germany
ORD-0115-00,CUST-ECOMM-0115,2024-10-03,NEW_SIGNUP,Starter,49.0,67.5,2,USA
ORD-0116-00,CUST-ECOMM-0116,2024-07-28,NEW_SIGNUP,Professional,899.0,75.3,0,Germany
ORD-0117-00,CUST-ECOMM-0117,2024-10-09,NEW_SIGNUP,Professional,899.0,59.5,2,Canada
ORD-0117-01,CUST-ECOMM-0117,2024-11-11,RENEWAL,Professional,899.0,85.5,0,Germany
ORD-0117-02,CUST-ECOMM-0117,2024-12-10,RENEWAL,Starter,899.0,41.5,2,UK
ORD-0117-03,CUST-ECOMM-0117,2025-01-22,RENEWAL,Professional,199.0,56.7,3,UK
ORD-0117-04,CUST-ECOMM-0117,2025-02-25,RENEWAL,Starter,199.0,44.7,1,Canada
ORD-0118-00,CUST-ECOMM-0118,2024-03-18,NEW_SIGNUP,Starter,199.0,92.1,1,USA
ORD-0118-01,CUST-ECOMM-0118,2024-04-25,RENEWAL,Starter,199.0,72.3,3,USA
ORD-0118-02,CUST-ECOMM-0118,2024-05-26,RENEWAL,Enterprise,899.0,54.6,1,Germany
ORD-0118-03,CUST-ECOMM-0118,2024-07-03,RENEWAL,Enterprise,49.0,63.3,3,USA
ORD-0118-04,CUST-ECOMM-0118,2024-08-09,RENEWAL,Enterprise,899.0,50.4,2,USA
ORD-0119-00,CUST-ECOMM-0119,2024-03-11,NEW_SIGNUP,Starter,199.0,82.1,1,USA
ORD-0119-01,CUST-ECOMM-0119,2024-04-15,RENEWAL,Starter,199.0,54.7,0,UK
ORD-0119-02,CUST-ECOMM-0119,2024-05-19,RENEWAL,Professional,899.0,50.6,0,Canada
ORD-0119-03,CUST-ECOMM-0119,2024-06-23,RENEWAL,Professional,49.0,54.9,0,UK
ORD-0120-00,CUST-ECOMM-0120,2024-09-30,NEW_SIGNUP,Starter,49.0,70.3,2,Canada
ORD-0121-00,CUST-ECOMM-0121,2024-05-30,NEW_SIGNUP,Enterprise,199.0,53.5,3,Canada
ORD-0122-00,CUST-ECOMM-0122,2024-10-23,NEW_SIGNUP,Enterprise,899.0,89.1,1,Canada
ORD-0122-01,CUST-ECOMM-0122,2024-11-22,RENEWAL,Professional,899.0,63.2,3,USA
ORD-0122-02,CUST-ECOMM-0122,2024-12-23,RENEWAL,Enterprise,49.0,84.8,1,USA
ORD-0122-03,CUST-ECOMM-0122,2025-02-01,RENEWAL,Starter,899.0,69.7,3,UK
ORD-0123-00,CUST-ECOMM-0123,2024-08-23,NEW_SIGNUP,Professional,199.0,94.0,3,USA
ORD-0124-00,CUST-ECOMM-0124,2024-09-06,NEW_SIGNUP,Starter,49.0,68.3,3,UK
ORD-0125-00,CUST-ECOMM-0125,2024-07-15,NEW_SIGNUP,Enterprise,199.0,46.0,2,Canada
ORD-0125-01,CUST-ECOMM-0125,2024-08-20,RENEWAL,Enterprise,899.0,42.7,3,Canada
ORD-0125-02,CUST-ECOMM-0125,2024-09-23,RENEWAL,Starter,199.0,59.9,1,USA
ORD-0125-03,CUST-ECOMM-0125,2024-10-26,RENEWAL,Professional,899.0,57.3,0,UK
ORD-0126-00,CUST-ECOMM-0126,2024-02-01,NEW_SIGNUP,Starter,899.0,72.8,0,Germany
ORD-0126-01,CUST-ECOMM-0126,2024-03-06,RENEWAL,Starter,49.0,59.5,0,UK
ORD-0126-02,CUST-ECOMM-0126,2024-04-09,RENEWAL,Professional,899.0,46.8,3,Germany
ORD-0127-00,CUST-ECOMM-0127,2024-02-16,NEW_SIGNUP,Starter,49.0,46.1,1,UK
ORD-0128-00,CUST-ECOMM-0128,2024-05-29,NEW_SIGNUP,Enterprise,49.0,81.3,0,Canada
ORD-0128-01,CUST-ECOMM-0128,2024-07-03,RENEWAL,Enterprise,899.0,51.8,2,USA
ORD-0128-02,CUST-ECOMM-0128,2024-08-04,RENEWAL,Professional,199.0,74.9,2,Germany
ORD-0128-03,CUST-ECOMM-0128,2024-09-06,RENEWAL,Starter,49.0,82.2,3,Canada
ORD-0129-00,CUST-ECOMM-0129,2024-04-05,NEW_SIGNUP,Starter,899.0,52.2,2,UK
ORD-0129-01,CUST-ECOMM-0129,2024-05-10,RENEWAL,Starter,899.0,51.8,1,Canada
ORD-0129-02,CUST-ECOMM-0129,2024-06-10,RENEWAL,Starter,899.0,71.1,0,UK
ORD-0130-00,CUST-ECOMM-0130,2024-08-06,NEW_SIGNUP,Professional,199.0,64.4,3,Germany
ORD-0130-01,CUST-ECOMM-0130,2024-09-10,RENEWAL,Enterprise,49.0,44.5,3,Germany
ORD-0131-00,CUST-ECOMM-0131,2024-03-22,NEW_SIGNUP,Professional,899.0,47.4,3,Canada
ORD-0131-01,CUST-ECOMM-0131,2024-04-20,RENEWAL,Enterprise,49.0,46.2,0,Canada
ORD-0132-00,CUST-ECOMM-0132,2024-02-11,NEW_SIGNUP,Starter,49.0,78.4,2,UK
ORD-0132-01,CUST-ECOMM-0132,2024-03-17,RENEWAL,Professional,899.0,76.6,3,UK
ORD-0133-00,CUST-ECOMM-0133,2024-10-02,NEW_SIGNUP,Professional,899.0,69.2,1,Germany
ORD-0133-01,CUST-ECOMM-0133,2024-10-31,RENEWAL,Starter,49.0,57.0,0,USA
ORD-0133-02,CUST-ECOMM-0133,2024-12-14,RENEWAL,Professional,49.0,55.2,0,USA
ORD-0133-03,CUST-ECOMM-0133,2025-01-11,RENEWAL,Starter,49.0,88.5,2,USA
ORD-0133-04,CUST-ECOMM-0133,2025-02-14,RENEWAL,Starter,899.0,87.6,1,USA
ORD-0134-00,CUST-ECOMM-0134,2024-05-16,NEW_SIGNUP,Enterprise,199.0,46.0,2,Canada
ORD-0134-01,CUST-ECOMM-0134,2024-06-21,RENEWAL,Enterprise,49.0,83.0,3,UK
ORD-0134-02,CUST-ECOMM-0134,2024-07-24,RENEWAL,Professional,49.0,62.5,1,USA
ORD-0134-03,CUST-ECOMM-0134,2024-08-26,RENEWAL,Enterprise,899.0,42.9,3,Germany
ORD-0134-04,CUST-ECOMM-0134,2024-10-03,RENEWAL,Professional,899.0,81.9,2,Germany
ORD-0135-00,CUST-ECOMM-0135,2024-03-06,NEW_SIGNUP,Enterprise,199.0,86.2,3,Canada
ORD-0135-01,CUST-ECOMM-0135,2024-04-13,RENEWAL,Professional,199.0,70.1,3,UK
ORD-0135-02,CUST-ECOMM-0135,2024-05-17,RENEWAL,Professional,899.0,78.4,3,Canada
ORD-0135-03,CUST-ECOMM-0135,2024-06-18,RENEWAL,Starter,899.0,50.9,2,UK
ORD-0136-00,CUST-ECOMM-0136,2024-03-08,NEW_SIGNUP,Starter,49.0,84.5,0,Canada
ORD-0136-01,CUST-ECOMM-0136,2024-04-04,RENEWAL,Professional,49.0,78.9,3,UK
ORD-0137-00,CUST-ECOMM-0137,2024-02-01,NEW_SIGNUP,Professional,49.0,75.0,3,Germany
ORD-0138-00,CUST-ECOMM-0138,2024-10-26,NEW_SIGNUP,Starter,49.0,60.8,0,UK
ORD-0138-01,CUST-ECOMM-0138,2024-11-27,RENEWAL,Enterprise,49.0,45.2,0,UK
ORD-0138-02,CUST-ECOMM-0138,2025-01-01,RENEWAL,Professional,899.0,77.3,3,USA
ORD-0139-00,CUST-ECOMM-0139,2024-02-23,NEW_SIGNUP,Professional,49.0,44.1,0,Germany
ORD-0139-01,CUST-ECOMM-0139,2024-03-29,RENEWAL,Starter,49.0,43.0,1,UK
ORD-0140-00,CUST-ECOMM-0140,2024-06-03,NEW_SIGNUP,Enterprise,49.0,45.3,3,UK
ORD-0140-01,CUST-ECOMM-0140,2024-07-07,RENEWAL,Professional,49.0,67.3,0,Canada
ORD-0140-02,CUST-ECOMM-0140,2024-08-15,RENEWAL,Enterprise,49.0,91.2,3,USA
ORD-0140-03,CUST-ECOMM-0140,2024-09-15,RENEWAL,Starter,899.0,41.0,1,UK
ORD-0141-00,CUST-ECOMM-0141,2024-02-19,NEW_SIGNUP,Starter,49.0,68.1,0,USA
ORD-0141-01,CUST-ECOMM-0141,2024-03-26,RENEWAL,Starter,899.0,78.9,2,Canada
ORD-0141-02,CUST-ECOMM-0141,2024-04-27,RENEWAL,Enterprise,199.0,62.1,3,Canada
ORD-0141-03,CUST-ECOMM-0141,2024-05-31,RENEWAL,Starter,199.0,61.3,0,UK
ORD-0142-00,CUST-ECOMM-0142,2024-08-27,NEW_SIGNUP,Professional,199.0,79.6,2,Canada
ORD-0142-01,CUST-ECOMM-0142,2024-09-26,RENEWAL,Professional,899.0,82.7,2,UK
ORD-0142-02,CUST-ECOMM-0142,2024-10-27,RENEWAL,Starter,49.0,53.6,3,Germany
ORD-0143-00,CUST-ECOMM-0143,2024-05-15,NEW_SIGNUP,Enterprise,199.0,83.7,3,USA
ORD-0143-01,CUST-ECOMM-0143,2024-06-24,RENEWAL,Starter,49.0,82.8,3,Canada
ORD-0143-02,CUST-ECOMM-0143,2024-07-26,RENEWAL,Enterprise,899.0,51.1,2,Germany
ORD-0144-00,CUST-ECOMM-0144,2024-10-28,NEW_SIGNUP,Enterprise,49.0,65.4,0,UK
ORD-0144-01,CUST-ECOMM-0144,2024-12-05,RENEWAL,Professional,49.0,83.8,1,Germany
ORD-0144-02,CUST-ECOMM-0144,2025-01-05,RENEWAL,Enterprise,199.0,42.5,2,USA
ORD-0144-03,CUST-ECOMM-0144,2025-02-10,RENEWAL,Professional,899.0,84.5,1,Canada
ORD-0144-04,CUST-ECOMM-0144,2025-03-20,RENEWAL,Starter,899.0,61.6,1,UK
ORD-0145-00,CUST-ECOMM-0145,2024-02-02,NEW_SIGNUP,Professional,899.0,61.6,3,USA
ORD-0145-01,CUST-ECOMM-0145,2024-03-01,RENEWAL,Enterprise,199.0,68.8,1,Germany
ORD-0145-02,CUST-ECOMM-0145,2024-04-10,RENEWAL,Enterprise,49.0,86.7,0,Canada
ORD-0146-00,CUST-ECOMM-0146,2024-08-08,NEW_SIGNUP,Enterprise,899.0,88.6,2,USA
ORD-0146-01,CUST-ECOMM-0146,2024-09-10,RENEWAL,Enterprise,49.0,72.4,3,USA
ORD-0146-02,CUST-ECOMM-0146,2024-10-10,RENEWAL,Starter,199.0,45.0,2,USA
ORD-0147-00,CUST-ECOMM-0147,2024-08-21,NEW_SIGNUP,Professional,199.0,40.0,2,USA
ORD-0147-01,CUST-ECOMM-0147,2024-09-18,RENEWAL,Professional,899.0,74.6,1,UK
ORD-0147-02,CUST-ECOMM-0147,2024-10-23,RENEWAL,Enterprise,49.0,90.7,3,UK
ORD-0148-00,CUST-ECOMM-0148,2024-06-27,NEW_SIGNUP,Starter,199.0,88.1,0,Germany
ORD-0148-01,CUST-ECOMM-0148,2024-08-03,RENEWAL,Starter,199.0,89.6,2,Canada
ORD-0148-02,CUST-ECOMM-0148,2024-09-11,RENEWAL,Professional,199.0,82.6,1,Canada
ORD-0149-00,CUST-ECOMM-0149,2024-01-07,NEW_SIGNUP,Professional,199.0,88.4,0,UK
ORD-0149-01,CUST-ECOMM-0149,2024-02-16,RENEWAL,Professional,899.0,83.5,0,UK
ORD-0149-02,CUST-ECOMM-0149,2024-03-20,RENEWAL,Starter,49.0,79.6,3,UK
