transaction_id,customer_id,date,event_type,plan,mrr_amount,usage_score,support_tickets,country
TX-CUST-00145-03,CUST-00145,2024-04-05,RENEWAL,Enterprise,899.0,47.3,0,Australia
TX-CUST-00234-00,CUST-00234,2024-04-06,NEW_SIGNUP,Starter,49.0,55.7,0,Australia
TX-CUST-00065-01,CUST-00065,2024-04-06,RENEWAL,Starter,49.0,97.2,2,India
TX-CUST-00279-01,CUST-00279,2024-04-06,RENEWAL,Enterprise,899.0,50.1,1,India
TX-CUST-00046-02,CUST-00046,2024-04-06,RENEWAL,Starter,49.0,54.3,2,Canada
TX-CUST-00194-01,CUST-00194,2024-04-06,RENEWAL,Enterprise,899.0,62.1,2,Canada
TX-CUST-00187-03,CUST-00187,2024-04-06,RENEWAL,Starter,49.0,57.7,2,India
TX-CUST-00210-03,CUST-00210,2024-04-06,RENEWAL,Starter,49.0,61.4,1,Canada
TX-CUST-00250-00,CUST-00250,2024-04-06,NEW_SIGNUP,Enterprise,899.0,95.5,2,Canada
TX-CUST-00023-03,CUST-00023,2024-04-06,RENEWAL,Professional,199.0,96.3,2,Germany
TX-CUST-00262-00,CUST-00262,2024-04-07,NEW_SIGNUP,Enterprise,899.0,58.1,0,USA
TX-CUST-00248-02,CUST-00248,2024-04-07,RENEWAL,Starter,49.0,95.9,0,Germany
TX-CUST-00111-03,CUST-00111,2024-04-07,RENEWAL,Enterprise,899.0,62.9,1,Germany
TX-CUST-00272-03,CUST-00272,2024-04-07,RENEWAL,Enterprise,899.0,46.8,0,UK
TX-CUST-00230-03,CUST-00230,2024-04-07,RENEWAL,Professional,199.0,72.3,2,Canada
TX-CUST-00096-03,CUST-00096,2024-04-07,RENEWAL,Starter,49.0,89.9,0,Germany
TX-CUST-00259-02,CUST-00259,2024-04-07,RENEWAL,Professional,199.0,69.0,0,Germany
TX-CUST-00292-03,CUST-00292,2024-04-07,RENEWAL,Starter,49.0,92.2,2,USA
TX-CUST-00014-02,CUST-00014,2024-04-08,RENEWAL,Starter,49.0,48.4,1,Canada
TX-CUST-00067-03,CUST-00067,2024-04-08,RENEWAL,Starter,49.0,81.6,2,Germany
TX-CUST-00294-02,CUST-00294,2024-04-08,UPGRADE,Enterprise,899.0,55.6,2,Canada
TX-CUST-00155-02,CUST-00155,2024-04-08,RENEWAL,Starter,49.0,82.3,0,India
TX-CUST-00209-03,CUST-00209,2024-04-08,RENEWAL,Professional,199.0,86.5,0,Germany
TX-CUST-00192-02,CUST-00192,2024-04-08,RENEWAL,Professional,199.0,69.5,2,Canada
TX-CUST-00151-03,CUST-00151,2024-04-09,RENEWAL,Professional,199.0,79.0,2,India
TX-CUST-00134-00,CUST-00134,2024-04-09,NEW_SIGNUP,Starter,49.0,88.5,1,India
TX-CUST-00044-01,CUST-00044,2024-04-09,RENEWAL,Starter,49.0,58.7,2,UK
TX-CUST-00188-03,CUST-00188,2024-04-09,RENEWAL,Professional,199.0,60.0,0,Germany
TX-CUST-00085-00,CUST-00085,2024-04-09,NEW_SIGNUP,Professional,199.0,49.9,2,Germany
TX-CUST-00166-02,CUST-00166,2024-04-09,RENEWAL,Starter,49.0,86.0,0,USA
TX-CUST-00159-01,CUST-00159,2024-04-09,RENEWAL,Starter,49.0,55.5,1,India
TX-CUST-00057-00,CUST-00057,2024-04-10,NEW_SIGNUP,Starter,49.0,53.8,1,India
TX-CUST-00283-02,CUST-00283,2024-04-10,RENEWAL,Enterprise,899.0,52.9,0,USA
TX-CUST-00131-01,CUST-00131,2024-04-10,RENEWAL,Professional,199.0,78.4,1,India
TX-CUST-00282-03,CUST-00282,2024-04-10,RENEWAL,Starter,49.0,81.8,0,UK
TX-CUST-00069-00,CUST-00069,2024-04-10,NEW_SIGNUP,Professional,199.0,51.1,2,UK
TX-CUST-00031-03,CUST-00031,2024-04-10,RENEWAL,Enterprise,899.0,82.0,2,India
TX-CUST-00217-02,CUST-00217,2024-04-10,RENEWAL,Starter,49.0,94.2,0,India
TX-CUST-00005-03,CUST-00005,2024-04-10,RENEWAL,Enterprise,899.0,72.9,0,UK
TX-CUST-00269-03,CUST-00269,2024-04-11,RENEWAL,Professional,199.0,70.4,2,UK
TX-CUST-00253-01,CUST-00253,2024-04-11,UPGRADE,Professional,199.0,80.7,1,UK
TX-CUST-00242-00,CUST-00242,2024-04-11,NEW_SIGNUP,Professional,199.0,48.4,2,UK
TX-CUST-00171-00,CUST-00171,2024-04-11,NEW_SIGNUP,Enterprise,899.0,53.0,1,Canada
TX-CUST-00100-01,CUST-00100,2024-04-11,RENEWAL,Starter,49.0,73.3,1,India
TX-CUST-00281-03,CUST-00281,2024-04-11,RENEWAL,Starter,49.0,59.7,0,USA
TX-CUST-00299-03,CUST-00299,2024-04-11,RENEWAL,Enterprise,899.0,48.3,2,Germany
TX-CUST-00089-03,CUST-00089,2024-04-12,RENEWAL,Enterprise,899.0,68.6,2,Canada
TX-CUST-00129-00,CUST-00129,2024-04-13,NEW_SIGNUP,Starter,49.0,51.8,0,India
TX-CUST-00122-00,CUST-00122,2024-04-13,NEW_SIGNUP,Starter,49.0,59.1,2,Canada
TX-CUST-00063-01,CUST-00063,2024-04-13,RENEWAL,Professional,199.0,63.0,0,UK
TX-CUST-00098-00,CUST-00098,2024-04-13,NEW_SIGNUP,Professional,199.0,63.5,2,UK
TX-CUST-00058-03,CUST-00058,2024-04-13,RENEWAL,Professional,199.0,83.0,1,India
TX-CUST-00019-01,CUST-00019,2024-04-13,RENEWAL,Enterprise,899.0,62.6,1,UK
TX-CUST-00287-00,CUST-00287,2024-04-13,NEW_SIGNUP,Enterprise,899.0,94.3,0,Canada
TX-CUST-00141-02,CUST-00141,2024-04-14,RENEWAL,Starter,49.0,70.4,1,UK
TX-CUST-00216-01,CUST-00216,2024-04-14,RENEWAL,Professional,199.0,96.8,1,Germany
TX-CUST-00042-00,CUST-00042,2024-04-14,NEW_SIGNUP,Professional,199.0,58.8,0,Australia
TX-CUST-00164-01,CUST-00164,2024-04-15,RENEWAL,Professional,199.0,80.3,2,Canada
TX-CUST-00003-00,CUST-00003,2024-04-15,NEW_SIGNUP,Enterprise,899.0,52.7,0,UK
TX-CUST-00296-02,CUST-00296,2024-04-15,UPGRADE,Enterprise,899.0,83.1,2,Canada
TX-CUST-00028-02,CUST-00028,2024-04-15,RENEWAL,Enterprise,899.0,57.4,1,UK
TX-CUST-00195-01,CUST-00195,2024-04-15,RENEWAL,Starter,49.0,96.3,2,India
TX-CUST-00127-02,CUST-00127,2024-04-15,RENEWAL,Professional,199.0,55.6,2,UK
TX-CUST-00026-03,CUST-00026,2024-04-15,RENEWAL,Professional,199.0,92.1,1,UK
TX-CUST-00027-01,CUST-00027,2024-04-15,RENEWAL,Starter,49.0,98.3,1,India
TX-CUST-00149-02,CUST-00149,2024-04-15,RENEWAL,Starter,49.0,93.0,1,USA
TX-CUST-00182-00,CUST-00182,2024-04-15,NEW_SIGNUP,Starter,49.0,50.4,0,USA
TX-CUST-00180-02,CUST-00180,2024-04-16,RENEWAL,Starter,49.0,77.4,1,India
TX-CUST-00117-00,CUST-00117,2024-04-16,NEW_SIGNUP,Enterprise,899.0,50.6,2,India
TX-CUST-00060-01,CUST-00060,2024-04-16,RENEWAL,Starter,49.0,80.7,2,UK
TX-CUST-00059-02,CUST-00059,2024-04-17,RENEWAL,Professional,199.0,51.1,2,Australia
TX-CUST-00086-01,CUST-00086,2024-04-17,RENEWAL,Enterprise,899.0,52.4,0,India
TX-CUST-00295-00,CUST-00295,2024-04-17,NEW_SIGNUP,Starter,49.0,93.4,1,Germany
TX-CUST-00205-03,CUST-00205,2024-04-17,RENEWAL,Starter,49.0,51.7,2,USA
TX-CUST-00219-01,CUST-00219,2024-04-17,RENEWAL,Professional,199.0,64.8,1,Germany
TX-CUST-00266-03,CUST-00266,2024-04-18,RENEWAL,Professional,199.0,78.7,1,USA
TX-CUST-00232-01,CUST-00232,2024-04-18,RENEWAL,Starter,49.0,48.8,0,USA
TX-CUST-00015-00,CUST-00015,2024-04-18,NEW_SIGNUP,Professional,199.0,79.7,0,Canada
TX-CUST-00208-00,CUST-00208,2024-04-18,NEW_SIGNUP,Professional,199.0,93.6,1,Canada
TX-CUST-00176-03,CUST-00176,2024-04-18,RENEWAL,Starter,49.0,53.8,0,UK
TX-CUST-00121-01,CUST-00121,2024-04-18,RENEWAL,Professional,199.0,67.1,0,USA
TX-CUST-00228-02,CUST-00228,2024-04-18,RENEWAL,Professional,199.0,79.7,0,India
TX-CUST-00137-00,CUST-00137,2024-04-19,NEW_SIGNUP,Starter,49.0,95.4,1,Australia
TX-CUST-00087-00,CUST-00087,2024-04-19,NEW_SIGNUP,Professional,199.0,66.0,0,USA
TX-CUST-00263-00,CUST-00263,2024-04-19,NEW_SIGNUP,Professional,199.0,83.3,1,UK
TX-CUST-00170-02,CUST-00170,2024-04-19,RENEWAL,Starter,49.0,51.6,2,Australia
TX-CUST-00099-00,CUST-00099,2024-04-19,NEW_SIGNUP,Enterprise,899.0,62.1,2,UK
TX-CUST-00207-03-CHURN,CUST-00207,2024-04-20,CHURN,Enterprise,0.0,18.7,3,USA
TX-CUST-00068-03,CUST-00068,2024-04-20,RENEWAL,Professional,199.0,49.2,1,UK
TX-CUST-00185-03,CUST-00185,2024-04-20,RENEWAL,Starter,49.0,78.2,1,Canada
TX-CUST-00227-00,CUST-00227,2024-04-21,NEW_SIGNUP,Starter,49.0,69.8,0,India
TX-CUST-00199-02,CUST-00199,2024-04-21,RENEWAL,Professional,199.0,58.4,1,Germany
TX-CUST-00163-00,CUST-00163,2024-04-22,NEW_SIGNUP,Professional,199.0,75.6,1,Germany
TX-CUST-00280-00,CUST-00280,2024-04-22,NEW_SIGNUP,Starter,49.0,76.2,2,Canada
TX-CUST-00143-01,CUST-00143,2024-04-23,RENEWAL,Professional,199.0,96.2,0,UK
TX-CUST-00011-03,CUST-00011,2024-04-23,RENEWAL,Starter,49.0,93.6,0,Germany
TX-CUST-00278-01,CUST-00278,2024-04-23,RENEWAL,Professional,199.0,79.8,2,Germany
TX-CUST-00240-00,CUST-00240,2024-04-23,NEW_SIGNUP,Starter,49.0,82.6,1,UK
TX-CUST-00142-00,CUST-00142,2024-04-23,NEW_SIGNUP,Starter,49.0,91.7,0,Germany
TX-CUST-00178-03,CUST-00178,2024-04-23,RENEWAL,Professional,199.0,61.3,0,USA
TX-CUST-00270-01,CUST-00270,2024-04-23,RENEWAL,Starter,49.0,81.2,1,UK
TX-CUST-00202-01,CUST-00202,2024-04-23,RENEWAL,Starter,49.0,60.6,0,Canada
TX-CUST-00276-02,CUST-00276,2024-04-23,RENEWAL,Starter,49.0,74.5,0,Australia
TX-CUST-00124-01,CUST-00124,2024-04-23,RENEWAL,Starter,49.0,76.5,1,Germany
TX-CUST-00017-01,CUST-00017,2024-04-24,RENEWAL,Starter,49.0,94.0,1,Canada
TX-CUST-00055-01,CUST-00055,2024-04-24,RENEWAL,Professional,199.0,57.9,0,India
TX-CUST-00054-02,CUST-00054,2024-04-24,UPGRADE,Professional,199.0,53.2,2,UK
TX-CUST-00167-02,CUST-00167,2024-04-24,RENEWAL,Starter,49.0,71.2,1,UK
TX-CUST-00204-02,CUST-00204,2024-04-24,RENEWAL,Professional,199.0,72.9,0,USA
TX-CUST-00035-00,CUST-00035,2024-04-24,NEW_SIGNUP,Starter,49.0,67.4,0,Australia
TX-CUST-00252-02,CUST-00252,2024-04-24,RENEWAL,Professional,199.0,53.0,0,UK
TX-CUST-00271-03,CUST-00271,2024-04-24,RENEWAL,Enterprise,899.0,47.0,2,UK
TX-CUST-00165-00,CUST-00165,2024-04-24,NEW_SIGNUP,Starter,49.0,45.3,0,USA
TX-CUST-00286-03,CUST-00286,2024-04-25,RENEWAL,Starter,49.0,68.3,0,Germany
TX-CUST-00033-03,CUST-00033,2024-04-25,RENEWAL,Professional,199.0,72.3,1,USA
TX-CUST-00174-02,CUST-00174,2024-04-25,RENEWAL,Professional,199.0,45.4,2,Germany
TX-CUST-00257-03,CUST-00257,2024-04-25,RENEWAL,Enterprise,899.0,77.6,0,Canada
TX-CUST-00052-01,CUST-00052,2024-04-26,RENEWAL,Starter,49.0,72.2,2,Germany
TX-CUST-00221-01,CUST-00221,2024-04-26,RENEWAL,Starter,49.0,61.2,2,USA
TX-CUST-00254-01,CUST-00254,2024-04-26,RENEWAL,Professional,199.0,79.0,2,USA
TX-CUST-00237-02,CUST-00237,2024-04-26,RENEWAL,Enterprise,899.0,80.9,2,India
TX-CUST-00008-00,CUST-00008,2024-04-26,NEW_SIGNUP,Professional,199.0,81.1,2,Germany
TX-CUST-00038-00,CUST-00038,2024-04-27,NEW_SIGNUP,Professional,199.0,77.7,2,UK
TX-CUST-00224-00,CUST-00224,2024-04-27,NEW_SIGNUP,Starter,49.0,90.3,2,USA
TX-CUST-00104-03,CUST-00104,2024-04-27,RENEWAL,Enterprise,899.0,80.8,2,Canada
TX-CUST-00070-03,CUST-00070,2024-04-27,RENEWAL,Starter,49.0,82.3,0,Germany
TX-CUST-00034-03,CUST-00034,2024-04-27,RENEWAL,Starter,49.0,50.0,2,UK
TX-CUST-00040-02,CUST-00040,2024-04-27,RENEWAL,Professional,199.0,90.1,1,India
TX-CUST-00214-03,CUST-00214,2024-04-27,RENEWAL,Enterprise,899.0,57.2,2,Canada
TX-CUST-00247-03-CHURN,CUST-00247,2024-04-28,CHURN,Enterprise,0.0,17.8,4,India
TX-CUST-00037-01,CUST-00037,2024-04-28,UPGRADE,Professional,199.0,64.9,1,USA
TX-CUST-00133-00,CUST-00133,2024-04-28,NEW_SIGNUP,Starter,49.0,82.2,0,Germany
TX-CUST-00039-03,CUST-00039,2024-04-28,RENEWAL,Professional,199.0,75.2,2,Germany
TX-CUST-00095-01,CUST-00095,2024-04-28,RENEWAL,Professional,199.0,79.9,0,Canada
TX-CUST-00126-02,CUST-00126,2024-04-28,RENEWAL,Starter,49.0,93.4,1,Canada
TX-CUST-00056-00,CUST-00056,2024-04-29,NEW_SIGNUP,Starter,49.0,87.5,0,India
TX-CUST-00190-03,CUST-00190,2024-04-29,RENEWAL,Professional,199.0,82.7,2,USA
TX-CUST-00094-02,CUST-00094,2024-04-29,RENEWAL,Professional,199.0,76.5,0,USA
TX-CUST-00197-00,CUST-00197,2024-04-29,NEW_SIGNUP,Professional,199.0,78.9,1,Australia
TX-CUST-00277-02,CUST-00277,2024-04-29,RENEWAL,Starter,49.0,96.1,0,Germany
TX-CUST-00150-00,CUST-00150,2024-05-01,NEW_SIGNUP,Professional,199.0,55.3,1,India
TX-CUST-00136-04,CUST-00136,2024-05-01,RENEWAL,Enterprise,899.0,75.1,2,USA
TX-CUST-00101-00,CUST-00101,2024-05-01,NEW_SIGNUP,Professional,199.0,80.3,0,USA
TX-CUST-00235-02,CUST-00235,2024-05-01,RENEWAL,Professional,199.0,98.3,1,Canada
TX-CUST-00093-01,CUST-00093,2024-05-01,RENEWAL,Starter,49.0,50.2,2,Germany
TX-CUST-00043-00,CUST-00043,2024-05-01,NEW_SIGNUP,Professional,199.0,83.8,1,Canada
TX-CUST-00022-01,CUST-00022,2024-05-02,RENEWAL,Professional,199.0,86.3,2,Australia
TX-CUST-00293-02,CUST-00293,2024-05-02,RENEWAL,Starter,49.0,51.0,1,Germany
TX-CUST-00113-00,CUST-00113,2024-05-02,NEW_SIGNUP,Professional,199.0,82.8,0,Germany
TX-CUST-00157-02,CUST-00157,2024-05-02,RENEWAL,Professional,199.0,85.0,2,UK
TX-CUST-00147-00,CUST-00147,2024-05-02,NEW_SIGNUP,Starter,49.0,78.5,2,UK
TX-CUST-00183-00,CUST-00183,2024-05-03,NEW_SIGNUP,Enterprise,899.0,92.5,0,Canada
TX-CUST-00267-01,CUST-00267,2024-05-03,RENEWAL,Professional,199.0,61.0,0,Germany
TX-CUST-00112-02,CUST-00112,2024-05-03,UPGRADE,Professional,199.0,73.9,2,India
TX-CUST-00049-00,CUST-00049,2024-05-03,NEW_SIGNUP,Professional,199.0,54.2,2,India
TX-CUST-00091-04-CHURN,CUST-00091,2024-05-03,CHURN,Professional,0.0,7.2,8,India
TX-CUST-00168-02,CUST-00168,2024-05-03,RENEWAL,Professional,199.0,66.3,2,USA
TX-CUST-00154-00,CUST-00154,2024-05-03,NEW_SIGNUP,Starter,49.0,50.9,1,USA
TX-CUST-00109-00,CUST-00109,2024-05-03,NEW_SIGNUP,Starter,49.0,81.2,0,Germany
TX-CUST-00046-03,CUST-00046,2024-05-03,RENEWAL,Starter,49.0,81.1,2,USA
TX-CUST-00200-04,CUST-00200,2024-05-03,UPGRADE,Enterprise,899.0,54.3,1,Canada
TX-CUST-00138-00,CUST-00138,2024-05-04,NEW_SIGNUP,Enterprise,899.0,61.2,0,UK
TX-CUST-00080-02,CUST-00080,2024-05-04,RENEWAL,Professional,199.0,60.5,2,Australia
TX-CUST-00248-03,CUST-00248,2024-05-04,RENEWAL,Starter,49.0,49.9,0,USA
TX-CUST-00148-00,CUST-00148,2024-05-04,NEW_SIGNUP,Professional,199.0,68.1,1,Germany
TX-CUST-00160-00,CUST-00160,2024-05-04,NEW_SIGNUP,Professional,199.0,84.2,1,UK
TX-CUST-00096-04,CUST-00096,2024-05-05,RENEWAL,Starter,49.0,97.1,0,India
TX-CUST-00260-03,CUST-00260,2024-05-05,RENEWAL,Starter,49.0,59.6,1,India
TX-CUST-00262-01,CUST-00262,2024-05-05,RENEWAL,Enterprise,899.0,52.7,2,USA
TX-CUST-00023-04,CUST-00023,2024-05-05,RENEWAL,Professional,199.0,68.9,1,UK
TX-CUST-00111-04,CUST-00111,2024-05-05,RENEWAL,Enterprise,899.0,75.3,2,USA
TX-CUST-00222-03,CUST-00222,2024-05-05,RENEWAL,Starter,49.0,89.5,2,UK
TX-CUST-00006-03,CUST-00006,2024-05-05,RENEWAL,Starter,49.0,50.1,2,Canada
TX-CUST-00234-01,CUST-00234,2024-05-05,RENEWAL,Starter,49.0,55.0,0,India
TX-CUST-00194-02,CUST-00194,2024-05-05,RENEWAL,Enterprise,899.0,72.0,1,India
TX-CUST-00250-01,CUST-00250,2024-05-06,RENEWAL,Enterprise,899.0,62.7,1,USA
TX-CUST-00210-04,CUST-00210,2024-05-06,RENEWAL,Starter,49.0,52.7,2,UK
TX-CUST-00162-01,CUST-00162,2024-05-06,RENEWAL,Professional,199.0,72.8,1,Canada
TX-CUST-00230-04-CHURN,CUST-00230,2024-05-06,CHURN,Professional,0.0,14.5,3,Germany
TX-CUST-00198-00,CUST-00198,2024-05-06,NEW_SIGNUP,Starter,49.0,72.7,1,Canada
TX-CUST-00097-01,CUST-00097,2024-05-06,RENEWAL,Professional,199.0,63.8,1,UK
TX-CUST-00279-02,CUST-00279,2024-05-06,RENEWAL,Enterprise,899.0,75.0,1,Canada
TX-CUST-00115-00,CUST-00115,2024-05-06,NEW_SIGNUP,Professional,199.0,96.8,0,USA
TX-CUST-00187-04,CUST-00187,2024-05-06,RENEWAL,Starter,49.0,95.3,1,Canada
TX-CUST-00292-04,CUST-00292,2024-05-07,RENEWAL,Starter,49.0,57.5,2,Australia
TX-CUST-00065-02,CUST-00065,2024-05-07,RENEWAL,Starter,49.0,52.6,2,Canada
TX-CUST-00297-01,CUST-00297,2024-05-07,RENEWAL,Professional,199.0,85.7,1,Germany
TX-CUST-00166-03,CUST-00166,2024-05-08,RENEWAL,Starter,49.0,71.2,0,USA
TX-CUST-00134-01,CUST-00134,2024-05-08,UPGRADE,Professional,199.0,65.4,2,UK
TX-CUST-00044-02,CUST-00044,2024-05-08,RENEWAL,Starter,49.0,62.9,0,Germany
TX-CUST-00289-00,CUST-00289,2024-05-08,NEW_SIGNUP,Professional,199.0,81.0,2,Canada
TX-CUST-00294-03,CUST-00294,2024-05-08,RENEWAL,Enterprise,899.0,82.6,1,India
TX-CUST-00071-00,CUST-00071,2024-05-08,NEW_SIGNUP,Professional,199.0,96.8,0,Canada
TX-CUST-00145-04,CUST-00145,2024-05-08,RENEWAL,Enterprise,899.0,86.3,0,UK
TX-CUST-00014-03,CUST-00014,2024-05-08,RENEWAL,Starter,49.0,45.3,1,Germany
TX-CUST-00192-03,CUST-00192,2024-05-08,RENEWAL,Professional,199.0,88.9,1,Germany
TX-CUST-00151-04,CUST-00151,2024-05-09,RENEWAL,Professional,199.0,83.5,2,Australia
TX-CUST-00102-00,CUST-00102,2024-05-09,NEW_SIGNUP,Professional,199.0,67.6,0,Australia
TX-CUST-00085-01,CUST-00085,2024-05-09,RENEWAL,Professional,199.0,53.0,2,UK
TX-CUST-00159-02-CHURN,CUST-00159,2024-05-09,CHURN,Starter,0.0,6.7,6,USA
TX-CUST-00259-03,CUST-00259,2024-05-09,RENEWAL,Professional,199.0,59.4,2,USA
TX-CUST-00031-04,CUST-00031,2024-05-09,RENEWAL,Enterprise,899.0,96.2,1,USA
TX-CUST-00239-00,CUST-00239,2024-05-09,NEW_SIGNUP,Starter,49.0,77.3,1,Australia
TX-CUST-00069-01,CUST-00069,2024-05-09,RENEWAL,Professional,199.0,96.5,1,India
TX-CUST-00299-04,CUST-00299,2024-05-10,RENEWAL,Enterprise,899.0,90.9,2,India
TX-CUST-00100-02,CUST-00100,2024-05-10,RENEWAL,Starter,49.0,55.2,1,USA
TX-CUST-00057-01,CUST-00057,2024-05-10,RENEWAL,Starter,49.0,63.2,1,Australia
TX-CUST-00188-04-CHURN,CUST-00188,2024-05-10,CHURN,Professional,0.0,29.2,7,USA
TX-CUST-00217-03,CUST-00217,2024-05-10,RENEWAL,Starter,49.0,95.6,1,Canada
TX-CUST-00282-04-CHURN,CUST-00282,2024-05-10,CHURN,Starter,0.0,16.9,5,USA
TX-CUST-00244-00,CUST-00244,2024-05-10,NEW_SIGNUP,Starter,49.0,67.8,2,USA
TX-CUST-00067-04,CUST-00067,2024-05-10,RENEWAL,Starter,49.0,84.1,2,India
TX-CUST-00283-03,CUST-00283,2024-05-10,RENEWAL,Enterprise,899.0,63.9,2,Germany
TX-CUST-00075-00,CUST-00075,2024-05-10,NEW_SIGNUP,Professional,199.0,97.9,1,Germany
TX-CUST-00002-00,CUST-00002,2024-05-11,NEW_SIGNUP,Professional,199.0,74.0,1,USA
TX-CUST-00209-04,CUST-00209,2024-05-11,RENEWAL,Professional,199.0,54.8,2,USA
TX-CUST-00062-00,CUST-00062,2024-05-11,NEW_SIGNUP,Starter,49.0,76.2,2,Germany
TX-CUST-00281-04,CUST-00281,2024-05-11,RENEWAL,Starter,49.0,66.7,2,Germany
TX-CUST-00089-04,CUST-00089,2024-05-12,RENEWAL,Enterprise,899.0,95.2,1,UK
TX-CUST-00090-00,CUST-00090,2024-05-12,NEW_SIGNUP,Enterprise,899.0,54.8,1,Australia
TX-CUST-00019-02,CUST-00019,2024-05-12,RENEWAL,Enterprise,899.0,82.9,1,Australia
TX-CUST-00171-01,CUST-00171,2024-05-12,RENEWAL,Enterprise,899.0,73.9,0,UK
TX-CUST-00131-02,CUST-00131,2024-05-12,RENEWAL,Professional,199.0,73.9,0,USA
TX-CUST-00058-04,CUST-00058,2024-05-12,RENEWAL,Professional,199.0,56.9,0,Canada
TX-CUST-00242-01,CUST-00242,2024-05-12,RENEWAL,Professional,199.0,75.0,2,Australia
TX-CUST-00253-02,CUST-00253,2024-05-13,RENEWAL,Professional,199.0,55.0,1,Germany
TX-CUST-00028-03,CUST-00028,2024-05-13,RENEWAL,Enterprise,899.0,80.6,0,India
TX-CUST-00269-04,CUST-00269,2024-05-13,RENEWAL,Professional,199.0,48.4,1,Canada
TX-CUST-00287-01,CUST-00287,2024-05-13,RENEWAL,Enterprise,899.0,61.3,0,Australia
TX-CUST-00122-01,CUST-00122,2024-05-13,RENEWAL,Starter,49.0,66.5,0,Canada
TX-CUST-00063-02,CUST-00063,2024-05-13,RENEWAL,Professional,199.0,70.9,0,India
TX-CUST-00003-01,CUST-00003,2024-05-14,RENEWAL,Enterprise,899.0,76.5,1,UK
TX-CUST-00216-02,CUST-00216,2024-05-14,RENEWAL,Professional,199.0,64.9,0,Australia
TX-CUST-00123-00,CUST-00123,2024-05-14,NEW_SIGNUP,Starter,49.0,65.0,2,USA
TX-CUST-00141-03,CUST-00141,2024-05-15,RENEWAL,Starter,49.0,71.1,2,UK
TX-CUST-00152-00,CUST-00152,2024-05-15,NEW_SIGNUP,Starter,49.0,78.5,2,UK
TX-CUST-00129-01,CUST-00129,2024-05-15,RENEWAL,Starter,49.0,49.3,0,Canada
TX-CUST-00118-00,CUST-00118,2024-05-15,NEW_SIGNUP,Starter,49.0,87.8,2,USA
TX-CUST-00098-01,CUST-00098,2024-05-15,RENEWAL,Professional,199.0,72.4,0,India
TX-CUST-00059-03,CUST-00059,2024-05-15,RENEWAL,Professional,199.0,73.1,0,India
TX-CUST-00060-02,CUST-00060,2024-05-15,RENEWAL,Starter,49.0,51.9,0,USA
TX-CUST-00229-00,CUST-00229,2024-05-15,NEW_SIGNUP,Professional,199.0,60.0,2,USA
TX-CUST-00086-02,CUST-00086,2024-05-15,RENEWAL,Enterprise,899.0,98.4,2,Germany
TX-CUST-00195-02,CUST-00195,2024-05-16,UPGRADE,Professional,199.0,57.4,0,Canada
TX-CUST-00092-00,CUST-00092,2024-05-16,NEW_SIGNUP,Starter,49.0,54.2,1,USA
TX-CUST-00149-03,CUST-00149,2024-05-16,RENEWAL,Starter,49.0,78.8,0,Australia
TX-CUST-00117-01,CUST-00117,2024-05-16,RENEWAL,Enterprise,899.0,74.4,0,Canada
TX-CUST-00208-01,CUST-00208,2024-05-16,RENEWAL,Professional,199.0,69.9,1,India
TX-CUST-00127-03,CUST-00127,2024-05-16,RENEWAL,Professional,199.0,98.8,2,Australia
TX-CUST-00036-00,CUST-00036,2024-05-16,NEW_SIGNUP,Professional,199.0,60.6,1,USA
TX-CUST-00219-02,CUST-00219,2024-05-16,RENEWAL,Professional,199.0,79.8,1,USA
TX-CUST-00164-02,CUST-00164,2024-05-16,RENEWAL,Professional,199.0,84.7,1,India
TX-CUST-00176-04,CUST-00176,2024-05-17,RENEWAL,Starter,49.0,82.2,2,Australia
TX-CUST-00042-01,CUST-00042,2024-05-17,RENEWAL,Professional,199.0,61.3,0,UK
TX-CUST-00296-03,CUST-00296,2024-05-17,RENEWAL,Enterprise,899.0,73.1,1,India
TX-CUST-00027-02,CUST-00027,2024-05-17,RENEWAL,Starter,49.0,99.0,1,USA
TX-CUST-00026-04,CUST-00026,2024-05-17,RENEWAL,Professional,199.0,60.8,1,Canada
TX-CUST-00137-01,CUST-00137,2024-05-18,RENEWAL,Starter,49.0,79.2,2,Germany
TX-CUST-00099-01,CUST-00099,2024-05-18,RENEWAL,Enterprise,899.0,54.5,2,USA
TX-CUST-00295-01,CUST-00295,2024-05-18,RENEWAL,Starter,49.0,57.9,0,Australia
TX-CUST-00182-01,CUST-00182,2024-05-18,RENEWAL,Starter,49.0,65.7,2,Germany
TX-CUST-00232-02,CUST-00232,2024-05-18,RENEWAL,Starter,49.0,96.7,2,Germany
TX-CUST-00121-02-CHURN,CUST-00121,2024-05-18,CHURN,Professional,0.0,21.4,8,Germany
TX-CUST-00185-04,CUST-00185,2024-05-18,RENEWAL,Starter,49.0,90.4,2,UK
TX-CUST-00231-00,CUST-00231,2024-05-18,NEW_SIGNUP,Starter,49.0,58.9,1,Germany
TX-CUST-00012-00,CUST-00012,2024-05-18,NEW_SIGNUP,Starter,49.0,61.4,0,Canada
TX-CUST-00180-03,CUST-00180,2024-05-19,RENEWAL,Starter,49.0,68.1,0,Canada
TX-CUST-00087-01,CUST-00087,2024-05-19,RENEWAL,Professional,199.0,88.8,1,USA
TX-CUST-00015-01,CUST-00015,2024-05-19,UPGRADE,Enterprise,899.0,65.5,0,Canada
