transaction_id,customer_id,date,event_type,plan,mrr_amount,usage_score,support_tickets,country
TX-CUST-00019-03,CUST-00019,2024-04-11,RENEWAL,Professional,199.0,66.0,2,India
TX-CUST-00041-03,CUST-00041,2024-04-12,RENEWAL,Enterprise,899.0,96.5,2,Canada
TX-CUST-00055-03,CUST-00055,2024-04-13,RENEWAL,Enterprise,899.0,87.7,0,USA
TX-CUST-00064-03,CUST-00064,2024-04-13,RENEWAL,Enterprise,899.0,88.0,1,Germany
TX-CUST-00009-03,CUST-00009,2024-04-14,RENEWAL,Professional,199.0,74.3,2,Germany
TX-CUST-00074-03,CUST-00074,2024-04-14,RENEWAL,Professional,199.0,96.7,0,UK
TX-CUST-00021-03,CUST-00021,2024-04-15,RENEWAL,Professional,199.0,77.4,0,Australia
TX-CUST-00032-03,CUST-00032,2024-04-15,RENEWAL,Professional,199.0,92.1,1,UK
TX-CUST-00051-03,CUST-00051,2024-04-15,DOWNGRADE,Professional,199.0,58.8,0,Australia
TX-CUST-00066-03,CUST-00066,2024-04-17,RENEWAL,Professional,199.0,50.8,1,Germany
TX-CUST-00034-03,CUST-00034,2024-04-17,RENEWAL,Enterprise,899.0,57.4,1,UK
TX-CUST-00013-03,CUST-00013,2024-04-18,RENEWAL,Starter,49.0,88.2,0,Canada
TX-CUST-00042-03,CUST-00042,2024-04-18,RENEWAL,Enterprise,899.0,90.6,2,Australia
TX-CUST-00030-03,CUST-00030,2024-04-20,RENEWAL,Enterprise,899.0,98.9,1,UK
TX-CUST-00045-03,CUST-00045,2024-04-20,RENEWAL,Starter,49.0,79.2,2,Australia
TX-CUST-00012-03,CUST-00012,2024-04-21,RENEWAL,Professional,199.0,45.2,0,India
TX-CUST-00015-03,CUST-00015,2024-04-21,DOWNGRADE,Professional,199.0,74.1,2,India
TX-CUST-00035-03,CUST-00035,2024-04-21,RENEWAL,Starter,49.0,71.0,1,India
TX-CUST-00029-03,CUST-00029,2024-04-22,RENEWAL,Professional,199.0,68.7,2,Canada
TX-CUST-00007-03,CUST-00007,2024-04-22,RENEWAL,Enterprise,899.0,84.1,2,Australia
TX-CUST-00005-03,CUST-00005,2024-04-22,RENEWAL,Enterprise,899.0,87.0,2,USA
TX-CUST-00053-03,CUST-00053,2024-04-23,RENEWAL,Professional,199.0,79.7,2,Canada
TX-CUST-00044-03,CUST-00044,2024-04-23,RENEWAL,Professional,199.0,60.6,0,USA
TX-CUST-00060-03,CUST-00060,2024-04-24,RENEWAL,Enterprise,899.0,55.3,0,Canada
TX-CUST-00065-03,CUST-00065,2024-04-24,UPGRADE,Enterprise,899.0,95.2,1,India
TX-CUST-00075-03,CUST-00075,2024-04-25,RENEWAL,Starter,49.0,75.4,0,India
TX-CUST-00080-03,CUST-00080,2024-04-25,RENEWAL,Starter,49.0,45.3,1,Canada
TX-CUST-00016-03,CUST-00016,2024-04-25,RENEWAL,Enterprise,899.0,70.6,2,UK
TX-CUST-00050-03,CUST-00050,2024-04-26,UPGRADE,Enterprise,899.0,65.0,0,India
TX-CUST-00023-03,CUST-00023,2024-04-26,RENEWAL,Starter,49.0,55.4,0,India
TX-CUST-00049-03,CUST-00049,2024-04-27,UPGRADE,Enterprise,899.0,83.9,1,Australia
TX-CUST-00046-03,CUST-00046,2024-04-27,RENEWAL,Professional,199.0,49.1,0,Australia
TX-CUST-00022-03,CUST-00022,2024-04-28,RENEWAL,Professional,199.0,78.0,1,Germany
TX-CUST-00004-04,CUST-00004,2024-05-02,RENEWAL,Starter,49.0,58.6,2,USA
TX-CUST-00038-04,CUST-00038,2024-05-04,RENEWAL,Enterprise,899.0,98.1,0,Australia
TX-CUST-00018-04,CUST-00018,2024-05-04,RENEWAL,Professional,199.0,83.1,0,Canada
TX-CUST-00062-04,CUST-00062,2024-05-04,RENEWAL,Starter,49.0,78.3,1,Australia
TX-CUST-00058-04,CUST-00058,2024-05-04,RENEWAL,Starter,49.0,49.3,0,India
TX-CUST-00070-04,CUST-00070,2024-05-04,RENEWAL,Enterprise,899.0,97.8,2,Canada
TX-CUST-00037-04,CUST-00037,2024-05-06,RENEWAL,Professional,199.0,80.4,1,Australia
TX-CUST-00002-04,CUST-00002,2024-05-06,RENEWAL,Enterprise,899.0,53.8,1,UK
TX-CUST-00059-04,CUST-00059,2024-05-06,RENEWAL,Professional,199.0,77.8,1,India
TX-CUST-00024-04,CUST-00024,2024-05-08,RENEWAL,Professional,199.0,47.8,1,USA
TX-CUST-00067-04,CUST-00067,2024-05-08,RENEWAL,Enterprise,899.0,62.8,2,India
TX-CUST-00057-04,CUST-00057,2024-05-09,RENEWAL,Enterprise,899.0,64.9,2,UK
TX-CUST-00064-04,CUST-00064,2024-05-10,RENEWAL,Enterprise,899.0,66.3,1,UK
TX-CUST-00073-04,CUST-00073,2024-05-10,RENEWAL,Professional,199.0,52.8,1,USA
TX-CUST-00079-04,CUST-00079,2024-05-10,RENEWAL,Starter,49.0,84.1,2,India
TX-CUST-00076-04,CUST-00076,2024-05-11,RENEWAL,Professional,199.0,78.3,1,India
TX-CUST-00041-04,CUST-00041,2024-05-12,RENEWAL,Enterprise,899.0,85.2,1,UK
TX-CUST-00019-04,CUST-00019,2024-05-13,RENEWAL,Professional,199.0,98.0,2,USA
TX-CUST-00063-04,CUST-00063,2024-05-13,RENEWAL,Professional,199.0,67.2,2,Canada
TX-CUST-00055-04,CUST-00055,2024-05-14,RENEWAL,Enterprise,899.0,96.5,0,Australia
TX-CUST-00021-04,CUST-00021,2024-05-14,RENEWAL,Professional,199.0,72.3,1,USA
TX-CUST-00032-04,CUST-00032,2024-05-17,RENEWAL,Professional,199.0,60.8,1,Canada
TX-CUST-00013-04,CUST-00013,2024-05-17,RENEWAL,Starter,49.0,67.2,2,India
TX-CUST-00042-04,CUST-00042,2024-05-18,RENEWAL,Enterprise,899.0,46.6,1,India
TX-CUST-00066-04,CUST-00066,2024-05-18,RENEWAL,Professional,199.0,95.7,2,Canada
TX-CUST-00045-04,CUST-00045,2024-05-19,RENEWAL,Starter,49.0,89.2,0,UK
TX-CUST-00029-04,CUST-00029,2024-05-22,UPGRADE,Enterprise,899.0,88.2,2,UK
TX-CUST-00015-04,CUST-00015,2024-05-22,RENEWAL,Professional,199.0,62.8,1,India
TX-CUST-00030-04,CUST-00030,2024-05-23,RENEWAL,Enterprise,899.0,74.3,1,Germany
TX-CUST-00012-04,CUST-00012,2024-05-23,RENEWAL,Professional,199.0,75.3,0,USA
TX-CUST-00005-04,CUST-00005,2024-05-23,RENEWAL,Enterprise,899.0,98.2,1,UK
TX-CUST-00016-04,CUST-00016,2024-05-23,RENEWAL,Enterprise,899.0,50.0,0,India
TX-CUST-00007-04,CUST-00007,2024-05-24,RENEWAL,Enterprise,899.0,50.1,2,Canada
TX-CUST-00044-04,CUST-00044,2024-05-24,RENEWAL,Professional,199.0,83.0,2,Australia
TX-CUST-00075-04,CUST-00075,2024-05-24,UPGRADE,Professional,199.0,76.5,2,Canada
TX-CUST-00050-04,CUST-00050,2024-05-24,RENEWAL,Enterprise,899.0,93.9,0,Canada
TX-CUST-00053-04,CUST-00053,2024-05-24,RENEWAL,Professional,199.0,86.9,1,USA
TX-CUST-00080-04,CUST-00080,2024-05-26,RENEWAL,Starter,49.0,68.3,2,Australia
TX-CUST-00022-04,CUST-00022,2024-05-26,RENEWAL,Professional,199.0,64.2,1,Germany
TX-CUST-00060-04,CUST-00060,2024-05-26,RENEWAL,Enterprise,899.0,96.0,2,Canada
TX-CUST-00046-04,CUST-00046,2024-05-27,RENEWAL,Professional,199.0,93.4,1,Australia
TX-CUST-00070-05,CUST-00070,2024-06-03,RENEWAL,Enterprise,899.0,94.0,1,USA
TX-CUST-00058-05,CUST-00058,2024-06-03,RENEWAL,Starter,49.0,72.1,0,Australia
TX-CUST-00062-05,CUST-00062,2024-06-03,RENEWAL,Starter,49.0,75.4,1,USA
TX-CUST-00037-05,CUST-00037,2024-06-05,RENEWAL,Professional,199.0,56.7,1,UK
TX-CUST-00024-05,CUST-00024,2024-06-05,RENEWAL,Professional,199.0,47.9,0,Australia
TX-CUST-00079-05,CUST-00079,2024-06-08,UPGRADE,Professional,199.0,90.3,1,Australia
TX-CUST-00063-05,CUST-00063,2024-06-09,RENEWAL,Professional,199.0,98.9,1,Australia
TX-CUST-00076-05,CUST-00076,2024-06-10,UPGRADE,Enterprise,899.0,67.2,0,Australia
TX-CUST-00064-05,CUST-00064,2024-06-11,RENEWAL,Enterprise,899.0,49.3,1,India
TX-CUST-00019-05,CUST-00019,2024-06-12,RENEWAL,Professional,199.0,68.1,1,UK
TX-CUST-00045-05,CUST-00045,2024-06-17,RENEWAL,Starter,49.0,86.1,2,USA
TX-CUST-00030-05,CUST-00030,2024-06-20,RENEWAL,Enterprise,899.0,91.2,1,USA
TX-CUST-00044-05-CHURN,CUST-00044,2024-06-22,CHURN,Professional,0.0,5.5,3,Germany
TX-CUST-00007-05,CUST-00007,2024-06-22,RENEWAL,Enterprise,899.0,81.4,2,USA
TX-CUST-00050-05,CUST-00050,2024-06-23,RENEWAL,Enterprise,899.0,63.9,0,Canada
TX-CUST-00029-05,CUST-00029,2024-06-23,RENEWAL,Enterprise,899.0,98.6,0,Canada
TX-CUST-00046-05,CUST-00046,2024-06-24,RENEWAL,Professional,199.0,48.3,0,Germany
TX-CUST-00075-05,CUST-00075,2024-06-24,RENEWAL,Professional,199.0,90.0,1,Australia
TX-CUST-00022-05,CUST-00022,2024-06-27,RENEWAL,Professional,199.0,45.5,0,USA
